v:X0014A,v:X0014B,v:X0014C,v:X0013A,v:X0013B,v:X0013C,c:X0013A:BUS8A,c:X0013B:BUS8B,c:X0013C:BUS8C,c:BUS9A:X0014A,c:BUS9B:X0014B,c:BUS9C:X0014C
-21019.457,387835.97,-366816.53,3751.2756,376675.75,-380427.03,-317.6527,59.501873,258.15085,355.13373,-265.78915,-89.34455
-37426.9,395086.47,-357659.56,-12727.045,384769.38,-372042.34,-313.10452,46.928947,266.17557,358.721,-255.9273,-102.793724
-53781.164,401775.38,-347994.22,-29187.348,392316.22,-363128.88,-308.11078,34.288563,273.82224,361.7982,-245.70119,-116.09699
-70058.984,407893.22,-337834.22,-45606.258,399305.56,-353699.28,-302.67865,21.598782,281.07986,364.3608,-235.12541,-129.23541
-86237.21,413431.22,-327194.03,-61960.434,405727.44,-343767.0,-296.81592,8.877817,287.9381,366.40533,-224.2151,-142.19023
-102292.84,418381.56,-316088.72,-78226.62,411572.75,-333346.12,-290.5311,-3.8560536,294.38715,367.92886,-212.98587,-154.943
-118203.055,422737.16,-304534.1,-94381.64,416833.1,-322451.44,-283.83316,-16.584583,300.41776,368.92932,-201.45381,-167.47551
-133945.22,426491.8,-292546.6,-110402.52,421500.94,-311098.44,-276.73172,-29.289602,306.0213,369.40527,-189.63536,-179.76993
-149496.97,429640.25,-280143.28,-126266.484,425569.7,-299303.22,-269.23685,-41.95301,311.18988,369.35614,-177.54744,-191.80872
-164836.19,432177.97,-267341.78,-141950.98,429033.56,-287082.56,-261.35928,-54.556763,315.91605,368.782,-165.20726,-203.57475
-179941.08,434101.34,-254160.28,-157433.75,431887.62,-274453.88,-253.11024,-67.082886,320.1931,367.68375,-152.63245,-215.05128
-194790.19,435407.72,-240617.53,-172692.77,434127.84,-261435.08,-244.5015,-79.5135,324.01498,366.0629,-139.84088,-226.222
-209362.42,436095.25,-226732.83,-187706.31,435750.97,-248044.67,-235.5453,-91.830925,327.37622,363.92178,-126.85078,-237.07101
-223637.05,436162.94,-212525.88,-202453.02,436754.72,-234301.69,-226.25435,-104.0177,330.27206,361.26352,-113.68059,-247.58292
-237593.81,435610.72,-198016.9,-216911.92,437137.56,-220225.66,-216.64174,-116.05663,332.69836,358.09183,-100.34906,-257.74277
-251212.86,434439.38,-183226.53,-231062.45,436899.06,-205836.6,-206.72105,-127.930695,334.65173,354.41125,-86.87513,-267.53613
-264474.84,432650.66,-168175.8,-244884.55,436039.53,-191154.97,-196.50635,-139.62305,336.1294,350.22705,-73.27797,-276.94907
-277360.97,430247.06,-152886.1,-258358.56,434560.22,-176201.66,-186.01219,-151.117,337.12918,345.54514,-59.576878,-285.96826
-289852.88,427232.03,-137379.16,-271465.34,432463.25,-160997.89,-175.25359,-162.3961,337.6497,340.37225,-45.791367,-294.5809
-301932.8,423609.88,-121677.05,-284186.28,429751.62,-145565.31,-164.24597,-173.44417,337.69016,334.71573,-31.940985,-302.77472
-313583.66,419385.72,-105802.07,-296503.28,426429.12,-129925.86,-153.00507,-184.2454,337.2505,328.5836,-18.045439,-310.53815
-324788.84,414565.66,-89776.79,-308398.78,422500.53,-114101.74,-141.5469,-194.78442,336.33133,321.9846,-4.124437,-317.86017
-335532.47,409156.44,-73623.99,-319855.97,417971.44,-98115.48,-129.88783,-205.04617,334.93402,314.92813,9.802226,-324.73038
-345799.22,403165.84,-57366.62,-330858.5,412848.3,-81989.8,-118.04447,-215.01604,333.06052,307.42422,23.714796,-331.13904
-355574.56,396602.34,-41027.785,-341390.84,407138.47,-65747.625,-106.03374,-224.6798,330.71353,299.48358,37.59349,-337.0771
-364844.6,389475.28,-24630.697,-351438.0,400850.06,-49412.05,-93.872734,-234.02368,327.89642,291.11746,51.418617,-342.53607
-373596.12,381794.78,-8198.659,-360985.66,393991.97,-33006.293,-81.578735,-243.0345,324.61325,282.33777,65.1705,-347.50827
-381816.75,373571.75,8244.983,-370020.28,386573.94,-16553.664,-69.169106,-251.69958,320.86868,273.15698,78.829636,-351.98663
-389494.78,364817.9,24676.865,-378529.0,378606.56,-77.55871,-56.661327,-260.00684,316.66818,263.58817,92.37659,-355.96475
-396619.3,355545.7,41073.637,-386499.75,370101.16,16398.602,-44.073013,-267.94467,312.01767,253.6449,105.79212,-359.437
-403180.22,345768.22,57412.004,-393921.25,361069.84,32851.39,-31.42196,-275.50186,306.92383,243.34132,119.05716,-362.3985
-409168.22,335499.47,73668.75,-400782.94,351525.53,49257.42,-18.726122,-282.66776,301.39386,232.69205,132.1529,-364.84494
-414574.75,324753.97,89820.78,-407075.1,341481.72,65593.375,-6.00356,-289.43207,295.43564,221.71223,145.06071,-366.77295
-419392.16,313547.0,105845.13,-412788.78,330952.75,81836.04,6.727607,-295.78516,289.05756,210.41742,157.7623,-368.17972
-423613.6,301894.53,121719.05,-417915.84,319953.53,97962.33,19.449255,-301.71796,282.2687,198.82368,170.2396,-369.06326
-427233.06,289813.1,137419.97,-422449.03,308499.7,113949.33,32.14327,-307.22195,275.07867,186.94748,182.4749,-369.42236
-430245.44,277319.84,152925.58,-426381.88,296607.56,129774.31,44.79154,-312.28928,267.4977,174.8057,194.45082,-369.25653
-432646.4,264432.53,168213.86,-429708.88,284294.1,145414.8,57.375977,-316.91257,259.5366,162.41557,206.15036,-368.56595
-434432.56,251169.5,183263.06,-432425.3,271576.75,160848.56,69.87856,-321.08514,251.20657,149.79475,217.55685,-367.35162
-435601.4,237549.56,198051.83,-434527.28,258473.62,176053.66,82.281425,-324.80096,242.51955,136.96117,228.65411,-365.61526
-436151.22,223592.1,212559.12,-436011.8,245003.31,191008.5,94.56692,-328.05484,233.48792,123.933075,239.42633,-363.3594
-436081.28,209316.94,226764.34,-436876.8,231184.94,205691.86,106.717636,-330.8422,224.12454,110.72897,249.85823,-360.58722
-435391.66,194744.38,240647.28,-437121.0,217038.16,220082.86,118.71644,-333.15927,214.44283,97.36766,259.935,-357.30264
-434083.34,179895.11,254188.23,-436744.1,202583.06,234161.05,130.5464,-335.00293,204.45654,83.86809,269.64233,-353.5104
-432158.22,164790.27,267367.97,-435746.66,187840.22,247906.42,142.19083,-336.37076,194.17993,70.24945,278.96643,-349.21588
-429619.0,149451.3,280167.72,-434130.06,172830.6,261299.48,153.63324,-337.26086,183.62761,56.531075,287.89413,-344.42523
-426469.3,133900.0,292569.3,-431896.66,157575.47,274321.2,164.85747,-337.67206,172.81458,42.73245,296.41278,-339.14523
-422713.62,118158.5,304555.12,-429049.56,142096.52,286953.06,175.84764,-337.60385,161.75621,28.873142,304.5103,-333.38345
-418357.28,102249.14,316108.16,-425592.8,126415.67,299177.16,186.58823,-337.05643,150.4682,14.97285,312.1752,-327.14804
-413406.5,86194.55,327211.97,-421531.3,110555.22,310976.1,197.06404,-336.03064,138.96658,1.0512873,319.39664,-320.4479
-407868.28,70017.516,337850.78,-416870.88,94537.71,322333.16,207.2602,-334.52786,127.26768,-12.871759,326.16434,-313.29257
-401750.53,53741.043,348009.5,-411618.1,78385.914,333232.2,217.16211,-332.55017,115.38806,-26.776545,332.46872,-305.69217
-395061.9,37388.246,357673.7,-405780.44,62122.758,343657.7,226.75558,-330.10016,103.34458,-40.643307,338.3008,-297.65753
-387811.97,20982.365,366829.6,-399366.22,45771.33,353594.9,236.02689,-327.18118,91.15431,-54.45238,343.6524,-289.2
-380010.94,4546.6997,375464.25,-392384.5,29354.82,363029.66,244.96274,-323.79727,78.83455,-68.18414,348.51584,-280.3317
-371669.97,-11895.402,383565.38,-384845.16,12896.543,371948.62,253.55042,-319.95322,66.402794,-81.81914,352.88425,-271.0651
-362800.88,-28320.588,391121.47,-376758.97,-3580.1199,380339.06,261.77777,-315.65448,53.87671,-95.33799,356.75143,-261.41345
-353416.25,-44705.527,398121.78,-368137.38,-20051.74,388189.1,269.63306,-310.90714,41.274086,-108.721535,360.11194,-251.39041
-343529.4,-61026.953,404556.38,-358992.66,-36494.902,395487.56,277.10516,-305.718,28.61282,-121.95076,362.96097,-241.01022
-333154.44,-77261.68,410416.12,-349337.8,-52886.246,402224.06,284.1835,-300.0944,15.910888,-135.00688,365.2945,-230.28761
-322306.0,-93386.664,415692.7,-339186.53,-69202.5,408389.06,290.85803,-294.04437,3.1863334,-147.87135,367.10916,-219.2378
-310999.56,-109378.984,420378.56,-328553.25,-85420.516,413973.75,297.1194,-287.5766,-9.542767,-160.5259,368.40234,-207.87645
-299251.16,-125215.945,424467.12,-317453.0,-101517.25,418970.25,302.95877,-280.70044,-22.258327,-172.95247,369.17218,-196.2197
-287077.5,-140875.03,427952.53,-305901.62,-117469.805,423371.4,308.36798,-273.4257,-34.942295,-185.13345,369.4175,-184.28407
-274495.8,-156334.02,430829.84,-293915.5,-133255.48,427171.0,313.3394,-265.7627,-47.576675,-197.05145,369.13794,-172.0865
-261524.05,-171570.9,433094.94,-281511.72,-148851.86,430363.6,317.86578,-257.72223,-60.14355,-208.68953,368.33383,-159.6443
-248180.58,-186564.06,434744.66,-268707.88,-164236.75,432944.62,321.9407,-249.3156,-72.625114,-220.0311,367.00623,-146.97514
-234484.4,-201292.19,435776.6,-255522.16,-179388.31,434910.47,325.55823,-240.55458,-85.003654,-231.06001,365.15704,-134.09702
-220454.97,-215734.33,436189.28,-241973.28,-194285.03,436258.3,328.7131,-231.45152,-97.26159,-241.76059,362.78882,-121.02824
-206112.2,-229869.97,435982.2,-228080.48,-208905.73,436986.22,331.40082,-222.0193,-109.381516,-252.11758,359.90494,-107.78735
-191476.5,-243679.02,435155.53,-213863.55,-223229.62,437093.16,333.6175,-212.2713,-121.34619,-262.11627,356.5095,-94.3932
-176568.67,-257141.84,433710.5,-199342.66,-237236.33,436578.97,335.35986,-202.22128,-133.1386,-271.74243,352.60727,-80.86482
-161409.88,-270239.3,431649.2,-184538.47,-250905.9,435444.38,336.62546,-191.88351,-144.74194,-280.9824,348.20383,-67.22145
-146021.69,-282952.78,428974.47,-169472.03,-264218.97,433691.0,337.4124,-181.27269,-156.13974,-289.823,343.30545,-53.48247
-130425.945,-295264.22,425690.16,-154164.72,-277156.6,431321.3,337.71967,-170.40396,-167.31572,-298.25168,337.9191,-39.66742
-114644.836,-307156.1,421800.9,-138638.27,-289700.4,428338.7,337.54684,-159.2929,-178.25395,-306.2565,332.05243,-25.795933
-98700.77,-318611.5,417312.28,-122914.766,-301832.6,424747.34,336.89435,-147.95546,-188.93887,-313.82608,325.7138,-11.887737
-82616.43,-329614.2,412230.62,-107016.555,-313535.84,420552.4,335.76315,-136.40788,-199.35527,-320.94965,318.91226,2.0374072
-66414.66,-340148.47,406563.12,-90966.266,-324793.56,415759.8,334.15497,-124.66663,-209.48834,-327.61713,311.65744,15.959692
-50118.473,-350199.4,400317.9,-74786.7,-335589.7,410376.38,332.07205,-112.74837,-219.32368,-333.81903,303.9597,29.859335
-33751.047,-359752.72,393503.78,-58500.863,-345908.9,404409.75,329.51733,-100.66997,-228.84737,-339.54654,295.83,43.716568
-17335.639,-368794.8,386130.44,-42131.867,-355736.56,397868.44,326.4944,-88.44854,-238.04585,-344.79153,287.27982,57.511707
-895.5717,-377312.8,378208.38,-25702.97,-365058.72,390761.7,323.00754,-76.101425,-246.9061,-349.54654,278.32138,71.225136
15545.787,-385294.62,369748.84,-9237.52,-373862.12,383099.62,319.06168,-63.64614,-255.41553,-353.80478,268.96738,84.83738
31965.072,-392728.94,360763.84,7241.0693,-382134.22,374893.16,314.66235,-51.100334,-263.56204,-357.56018,259.23108,98.32909
48338.945,-399605.12,351266.2,23709.361,-389863.28,366153.9,309.81583,-38.481754,-271.33405,-360.8074,249.1263,111.6811
64644.137,-405913.44,341269.3,40143.953,-397038.28,356894.3,304.5288,-25.808258,-278.72055,-363.54178,238.66736,124.874435
80857.47,-411644.9,330787.44,56521.496,-403649.03,347127.53,298.80884,-13.097816,-285.711,-365.75946,227.86911,137.89037
96955.89,-416791.38,319835.47,72818.74,-409686.22,336867.47,292.664,-0.36852598,-292.29547,-367.45728,216.74689,150.71037
112916.53,-421345.5,308428.97,89012.53,-415141.2,326128.66,286.10312,12.361424,-298.46457,-368.63278,205.31653,163.31625
128716.695,-425300.84,296584.16,105079.85,-420006.25,314926.4,279.13565,25.07383,-304.20947,-369.28433,193.59425,175.69008
144333.94,-428651.75,284317.8,120997.85,-424274.44,303276.6,271.77148,37.750538,-309.52203,-369.41104,181.59679,187.81424
159746.03,-431393.47,271647.44,136743.89,-427939.7,291195.8,264.0212,50.3735,-314.3947,-369.0127,169.34119,199.67151
174931.11,-433522.1,258590.97,152295.6,-430996.75,278701.16,255.8958,62.92478,-318.8206,-368.0899,156.8449,211.24503
189867.56,-435034.56,245167.02,167630.86,-433441.34,265810.47,247.40681,75.38656,-322.79337,-366.644,144.1257,222.5183
204534.17,-435928.78,231394.62,182727.94,-435269.97,252542.03,238.56631,87.74111,-326.30743,-364.67703,131.2017,233.47534
218910.11,-436203.47,217293.38,197565.34,-436480.06,238914.7,229.38692,99.97087,-329.3578,-362.19183,118.09127,244.10056
232974.92,-435858.25,202883.31,212122.0,-437069.84,224947.84,219.88162,112.05848,-331.9401,-359.1919,104.81306,254.37885
246708.64,-434893.56,188184.92,226377.2,-437038.5,210661.3,210.0639,123.98682,-334.05072,-355.6815,91.38592,264.29556
260091.73,-433310.84,173219.1,240310.67,-436386.03,196075.38,199.9476,135.73904,-335.68665,-351.66562,77.82896,273.83667
273105.2,-431112.3,158007.11,253902.6,-435113.38,181210.78,189.54701,147.29855,-336.84558,-347.15,64.16142,282.98856
285730.53,-428301.1,142570.56,267133.7,-433222.38,166088.69,178.87683,158.64899,-337.52582,-342.14102,50.40277,291.73825
297949.8,-424881.22,126931.414,279985.16,-430715.7,150730.55,167.95222,169.7742,-337.72644,-336.6458,36.572556,300.07324
309745.66,-420857.53,111111.89,292438.72,-427596.9,135158.19,156.78876,180.65833,-337.44708,-330.6722,22.690456,307.98175
321101.28,-416235.78,95134.484,304476.7,-423870.44,119393.77,145.40234,191.28577,-336.6881,-324.22867,8.776218,315.45245
332000.62,-411022.5,79021.89,316081.94,-419541.6,103459.67,133.80927,201.64134,-335.45062,-317.32443,-5.150367,322.4748
342428.12,-405225.16,62797.027,327237.97,-414616.5,87378.55,122.02605,211.71027,-333.7363,-309.96927,-19.069498,329.03876
352369.03,-398851.97,46482.945,337928.94,-409102.16,71173.24,110.06948,221.47815,-331.54764,-302.17368,-32.961388,335.13507
361809.16,-391912.0,30102.84,348139.66,-403006.44,54866.8,97.956635,230.93105,-328.8877,-293.9487,-46.806297,340.755
370735.16,-384415.12,13679.987,357855.62,-396338.03,38482.402,85.70483,240.05542,-325.76025,-285.3061,-60.584557,345.89066
379134.28,-376372.0,-2762.2725,367063.1,-389106.4,22043.328,73.33154,248.83823,-322.16977,-276.25812,-74.276596,350.5347
386994.62,-367794.06,-19200.57,375748.9,-381321.84,5572.942,60.854404,257.267,-318.1214,-266.8176,-87.86296,354.68057
394305.06,-358693.5,-35611.547,383900.72,-372995.38,-10905.3545,48.2911,265.32977,-313.62088,-256.99802,-101.32437,358.3224
401055.16,-349083.28,-51971.883,391506.97,-364138.8,-27368.143,35.659386,273.0153,-308.67468,-246.81331,-114.64169,361.455
407235.34,-338977.0,-68258.33,398556.84,-354764.8,-43792.02,22.9771,280.31277,-303.2899,-236.27792,-127.79601,364.07394
412836.8,-328389.06,-84447.75,405040.34,-344886.7,-60153.65,10.262161,287.212,-297.47415,-225.40688,-140.76866,366.17554
417851.66,-317334.53,-100517.125,410948.25,-334518.5,-76429.766,-2.4674249,293.7032,-291.23578,-214.21558,-153.5412,367.75677
422272.72,-305829.06,-116443.64,416272.22,-323674.97,-92597.25,-15.193599,299.77722,-284.58362,-202.71996,-166.0955,368.81546
426093.72,-293889.06,-132204.66,421004.62,-312371.53,-108633.12,-27.898294,305.4254,-277.52713,-190.9363,-178.41374,369.35004
429309.25,-281531.47,-147777.78,425138.78,-300624.2,-124514.59,-40.563473,310.6398,-270.07632,-178.88136,-190.47845,369.35983
431914.75,-268773.84,-163140.89,428668.78,-288449.7,-140219.1,-53.171146,315.41293,-262.2418,-166.57227,-202.2725,368.84476
433906.47,-255634.33,-178272.16,431589.62,-275865.28,-155724.33,-65.70337,319.73798,-254.03462,-154.02647,-213.77916,367.80563
435281.62,-242131.56,-193150.08,433897.16,-262888.94,-171008.23,-78.14226,323.60873,-245.46648,-141.26181,-224.98209,366.2439
436038.25,-228284.73,-207753.52,435588.16,-249539.06,-186049.1,-90.47005,327.01956,-236.54951,-128.2964,-235.86537,364.16177
436175.28,-214113.53,-222061.73,436660.2,-235834.64,-200825.56,-102.6691,329.96548,-227.29639,-115.148636,-246.41357,361.56223
435692.47,-199638.06,-236054.4,437111.72,-221795.11,-215316.61,-114.72203,332.4423,-217.72026,-101.83723,-256.6117,358.4489
434590.56,-184878.9,-249711.64,436942.12,-207440.44,-229501.67,-126.61171,334.44647,-207.83475,-88.381065,-266.44525,354.8263
432871.06,-169857.02,-263014.03,436151.6,-192790.98,-243360.6,-138.32129,335.97525,-197.65395,-74.79928,-275.90024,350.6995
430536.44,-154593.75,-275942.7,434741.28,-177867.61,-256873.67,-149.83421,337.02655,-187.19234,-61.11116,-284.9632,346.07437
427590.0,-139110.78,-288479.25,432713.22,-162691.52,-270021.72,-161.13416,337.59894,-176.4648,-47.33616,-293.6213,340.95746
424035.97,-123430.11,-300605.84,430070.28,-147284.28,-282786.0,-172.20511,337.6917,-165.48659,-33.49384,-301.8622,335.35605
419879.34,-107574.02,-312305.3,426816.25,-131667.8,-295148.44,-183.0314,337.30472,-154.27332,-19.603884,-309.6742,329.2781
415126.03,-91565.05,-323560.97,422955.7,-115864.23,-307091.47,-193.59769,336.43857,-142.84088,-5.6860175,-317.0462,322.7322
409782.78,-75425.93,-334356.88,418494.12,-99896.016,-318598.1,-203.88905,335.0946,-131.20555,8.239969,-323.96768,315.72772
403857.25,-59179.605,-344677.62,413437.84,-83785.85,-329652.0,-213.8909,333.27472,-119.38383,22.154291,-330.42886,308.27457
397357.78,-42849.168,-354508.6,407794.06,-67556.63,-340237.44,-223.58904,330.98154,-107.39251,36.037155,-336.42047,300.3833
390293.62,-26457.822,-363835.8,401570.8,-51231.434,-350339.38,-232.96965,328.21823,-95.2486,49.868828,-341.93402,292.0652
382674.84,-10028.866,-372646.0,394776.94,-34833.453,-359943.47,-242.01932,324.98865,-82.96932,63.62963,-346.96164,283.332
374512.28,6414.35,-380926.62,387422.1,-18385.984,-369036.1,-250.7251,321.2972,-70.57213,77.3,-351.4962,274.19617
365817.5,22848.455,-388665.94,379516.7,-1912.3682,-377604.3,-259.07452,317.14914,-58.07461,90.860504,-355.53116,264.6707
356602.88,39250.09,-395852.97,371071.97,14563.997,-385635.97,-267.05573,312.55026,-45.494545,104.29186,-359.06088,254.76903
346881.5,55595.938,-402477.44,362099.94,31019.7,-393119.62,-274.65735,307.50714,-32.849815,117.57498,-362.08032,244.50533
336667.2,71862.77,-408529.97,352613.3,47431.344,-400044.66,-281.86853,302.02695,-20.158403,130.69101,-364.58517,233.89417
325974.47,88027.48,-414001.97,342625.62,63775.594,-406401.22,-288.6791,296.11743,-7.4383516,143.62132,-366.57196,222.95064
314818.56,104067.08,-418885.62,332151.06,80029.23,-412180.3,-295.07928,289.78705,5.292259,156.34755,-368.0378,211.69028
303215.25,119958.78,-423174.03,321204.5,96169.16,-417373.66,-301.0601,283.04477,18.01533,168.85164,-368.98074,200.12912
291181.1,135680.0,-426861.1,309801.47,112172.47,-421973.94,-306.61304,275.90027,30.71277,181.11583,-369.3994,188.2836
278733.12,151208.42,-429941.53,297958.16,128016.44,-425974.6,-311.73032,268.3638,43.366528,193.1227,-369.2932,176.17053
265889.1,166521.95,-432411.03,285691.4,143678.53,-429369.94,-316.4048,260.44617,55.958614,204.85521,-368.66235,163.80713
252667.19,181598.86,-434266.03,273018.66,159136.48,-432155.12,-320.6298,252.15865,68.47115,216.29668,-367.50766,151.21098
239086.25,196417.7,-435503.94,259957.94,174368.31,-434326.25,-324.39935,243.51299,80.886375,227.43085,-365.83078,138.39995
225165.55,210957.44,-436123.0,246527.8,189352.36,-435880.16,-327.7081,234.52142,93.18667,238.24188,-363.63412,125.39223
210924.86,225197.4,-436122.28,232747.33,204067.36,-436814.7,-330.5512,225.19662,105.354576,248.71442,-360.92072,112.20631
196384.44,239117.38,-435501.8,218636.08,218492.4,-437128.47,-332.92462,215.55179,117.37283,258.83353,-357.69446,98.860916
181564.92,252697.58,-434262.5,204214.11,232607.0,-436821.1,-334.82495,205.60059,129.22437,268.58487,-353.95987,85.375
166487.39,265918.7,-432406.06,189501.92,246391.08,-435893.0,-336.24942,195.35709,140.89233,277.95456,-349.7223,71.767746
151173.25,278761.94,-429935.2,174520.42,259825.03,-434345.44,-337.19598,184.83582,152.36017,286.92923,-344.9877,58.05846
135644.28,291209.06,-426853.34,159290.92,272889.75,-432180.7,-337.66324,174.05165,163.61157,295.4962,-339.76285,44.26664
119922.53,303242.4,-423164.94,143835.06,285566.7,-429401.75,-337.65045,163.01991,174.63055,303.64322,-334.05508,30.411875
104030.35,314844.8,-418875.2,128174.79,297837.8,-426012.62,-337.15768,151.75627,185.40141,311.35873,-327.87262,16.513857
87990.33,325999.84,-413990.2,112332.34,309685.75,-422018.1,-336.18567,140.27682,195.90886,318.6318,-321.22412,2.5923245
71825.25,336691.66,-408516.9,96330.234,321093.6,-417423.84,-334.73587,128.59799,206.1379,325.45206,-314.1191,-11.332933
55558.09,346905.0,-402463.1,80191.23,332045.2,-412236.4,-332.81046,116.73647,216.07397,331.80978,-306.56766,-25.24214
39211.97,356625.38,-395837.34,63938.25,342524.9,-406463.16,-330.41217,104.709175,225.70299,337.69598,-298.58047,-39.115517
22810.115,365839.0,-388649.12,47594.426,352517.84,-400112.25,-327.54443,92.5332,235.01123,343.1023,-290.1689,-52.93336
6375.8354,374532.75,-380908.56,31182.97,362009.8,-393192.78,-324.21133,80.22582,243.9855,348.021,-281.345,-66.67602
-10067.514,382694.25,-372626.75,14727.2,370987.3,-385714.53,-320.41754,67.80449,252.61307,352.44516,-272.1212,-80.32397
-26496.564,390311.94,-363815.38,-1749.5098,379437.62,-377688.12,-316.1685,55.28682,260.88165,356.36844,-262.51065,-93.857796
-42887.97,397374.97,-354487.0,-18223.742,387348.75,-369125.0,-311.47012,42.690586,268.77954,359.7853,-252.52704,-107.25826
-59218.434,403873.3,-344654.88,-34672.08,394709.4,-360037.3,-306.32913,30.03364,276.2955,362.69086,-242.18456,-120.506325
-75464.75,409797.72,-334332.97,-51071.125,401509.12,-350438.0,-300.75275,17.333906,283.41885,365.08102,-231.49786,-133.58315
-91603.836,415139.78,-323535.94,-67397.58,407738.22,-340340.66,-294.74884,4.609364,290.13947,366.9523,-220.48216,-146.47014
-107612.74,419891.88,-312279.16,-83628.234,413387.88,-329759.66,-288.32587,-8.1219425,296.4478,368.30212,-209.1531,-159.149
-123468.73,424047.28,-300578.56,-99740.05,418450.1,-318710.03,-281.49295,-20.8419,302.33487,369.1285,-197.5268,-171.6017
-139149.25,427600.1,-288450.84,-115710.13,422917.66,-307207.5,-274.2599,-33.532356,307.79224,369.43027,-185.61974,-183.81055
-154632.03,430545.22,-275913.2,-131515.8,426784.22,-295268.44,-266.637,-46.175175,312.81216,369.20703,-173.44887,-195.75816
-169895.06,432878.53,-262983.47,-147134.55,430044.28,-282909.75,-258.63516,-58.752296,317.38748,368.45908,-161.03148,-207.4276
-184916.66,434596.66,-249679.98,-162544.2,432693.22,-270149.0,-250.26587,-71.24578,321.51166,367.1875,-148.38527,-218.80225
-199675.45,435697.16,-236021.7,-177722.86,434727.25,-257004.39,-241.54102,-83.63786,325.17886,365.39413,-135.52818,-229.86595
-214150.5,436178.5,-222028.02,-192648.94,436143.5,-243494.55,-232.47302,-95.910904,328.3839,363.0815,-122.47854,-240.60297
